,X,Y,GDD_2P67,inside_pol,Target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
4125,632791.0,5937336.68453892,-1.39,0.0,0,6,7,8,8,6,3,1,0,0,0,2,6,10,15,17,15,11,5,-2,-8,-11,-13,-12,-10,-8,-7,-7,-8,-9,-10,-10,-8,-6,-3,-1,0,-1,-2,-3,-2,-1,0,-1,-3,-5,-7,-6,-4,-2,-1,-2,-2,-3,-3,-4,-4,-3,-2,0,1,1,0,0,1,3,6,7,7,5,2,0,1,3,6,8,7,3,-3,-9,-12,-11,-8,-6,-6,-6,-6,-4,-1,1,1,0,-2,-5,-7,-9,-9,-7,-6,-5,-6
4126,635291.0,5937336.68453892,-2.08,0.0,0,-2,-2,-3,-3,-4,-4,-3,-2,0,1,1,0,0,1,3,6,7,7,5,2,0,1,3,6,8,7,3,-3,-9,-12,-11,-8,-6,-6,-6,-6,-4,-1,1,1,0,-2,-5,-7,-9,-9,-7,-6,-5,-6,-6,-6,-5,-5,-6,-7,-7,-5,-3,-2,-2,-2,-3,-2,0,1,1,-1,-4,-6,-8,-9,-10,-10,-10,-8,-7,-5,-4,-3,-2,-2,-2,-3,-4,-5,-4,-1,1,4,4,4,4,4,4,5,6,5,4,2
4127,637791.0,5937336.68453892,-4.01,0.0,0,-6,-6,-5,-5,-6,-7,-7,-5,-3,-2,-2,-2,-3,-2,0,1,1,-1,-4,-6,-8,-9,-10,-10,-10,-8,-7,-5,-4,-3,-2,-2,-2,-3,-4,-5,-4,-1,1,4,4,4,4,4,4,5,6,5,4,2,1,1,2,1,0,-1,-1,-2,-3,-7,-10,-12,-12,-10,-7,-6,-5,-4,-4,-3,-2,0,1,0,-3,-6,-8,-9,-8,-8,-9,-12,-15,-16,-14,-10,-6,-4,-4,-5,-5,-5,-4,-4,-4,-5,-6,-8,-9,-11
4128,633691.0,5937361.6845389195,0.91,0.0,0,1,1,2,1,0,-1,-1,-2,-3,-7,-10,-12,-12,-10,-7,-6,-5,-4,-4,-3,-2,0,1,0,-3,-6,-8,-9,-8,-8,-9,-12,-15,-16,-14,-10,-6,-4,-4,-5,-5,-5,-4,-4,-4,-5,-6,-8,-9,-11,7,8,8,8,6,4,3,3,4,5,5,5,6,6,6,6,5,4,5,5,6,8,9,10,10,9,8,7,6,6,6,6,6,7,9,11,13,13,13,12,11,9,9,9,9,9,8,8,8,8
4129,629591.0,5937386.68453892,5.69,0.0,0,7,8,8,8,6,4,3,3,4,5,5,5,6,6,6,6,5,4,5,5,6,8,9,10,10,9,8,7,6,6,6,6,6,7,9,11,13,13,13,12,11,9,9,9,9,9,8,8,8,8,7,7,8,8,9,10,11,13,13,12,10,7,5,5,5,6,7,6,4,2,1,1,1,1,4,7,12,17,19,18,14,9,2,-3,-6,-7,-5,-3,-2,-1,-2,-3,-4,-6,-7,-6,-4,-2,-1,-2
4130,632091.0,5937386.68453892,1.07,0.0,0,7,7,8,8,9,10,11,13,13,12,10,7,5,5,5,6,7,6,4,2,1,1,1,1,4,7,12,17,19,18,14,9,2,-3,-6,-7,-5,-3,-2,-1,-2,-3,-4,-6,-7,-6,-4,-2,-1,-2,-3,-4,-5,-4,-3,-2,-2,-4,-5,-6,-6,-4,-3,-2,-2,-2,-3,-5,-6,-6,-5,-2,0,2,1,0,0,1,4,6,7,7,5,2,0,0,1,3,5,5,2,-2,-6,-9,-9,-8,-7,-6,-6,-4
4131,634591.0,5937386.68453892,-3.06,0.0,0,-3,-4,-5,-4,-3,-2,-2,-4,-5,-6,-6,-4,-3,-2,-2,-2,-3,-5,-6,-6,-5,-2,0,2,1,0,0,1,4,6,7,7,5,2,0,0,1,3,5,5,2,-2,-6,-9,-9,-8,-7,-6,-6,-4,-2,1,2,2,1,-1,-4,-7,-8,-7,-5,-3,-3,-4,-5,-5,-5,-5,-6,-7,-7,-6,-5,-4,-3,-4,-4,-4,-3,-2,-2,-3,-4,-6,-7,-9,-11,-11,-11,-9,-7,-4,-3,-2,-2,-2,-1,-2,-3,-4
4132,637091.0,5937386.68453892,-3.53,0.0,0,-2,1,2,2,1,-1,-4,-7,-8,-7,-5,-3,-3,-4,-5,-5,-5,-5,-6,-7,-7,-6,-5,-4,-3,-4,-4,-4,-3,-2,-2,-3,-4,-6,-7,-9,-11,-11,-11,-9,-7,-4,-3,-2,-2,-2,-1,-2,-3,-4,-4,-3,-1,2,3,4,4,4,4,5,6,7,6,4,2,2,1,1,0,-1,-1,-2,-3,-6,-9,-10,-10,-9,-7,-6,-4,-3,-1,0,1,2,2,1,-2,-5,-7,-8,-8,-9,-11,-14,-16,-15,-13,-10
4133,634839.0,5937404.6845389195,-0.24,0.0,0,-4,-3,-1,2,3,4,4,4,4,5,6,7,6,4,2,2,1,1,0,-1,-1,-2,-3,-6,-9,-10,-10,-9,-7,-6,-4,-3,-1,0,1,2,2,1,-2,-5,-7,-8,-8,-9,-11,-14,-16,-15,-13,-10,-7,-6,-7,-7,-7,-6,-5,-4,-4,-6,-7,-9,-10,-11,7,8,10,10,9,7,5,5,5,5,4,4,4,5,6,6,6,5,5,4,4,4,5,6,6,6,6,6,7,7,7,6,5,4,4,6
4134,630739.0,5937429.684538921,5.31,0.0,0,-7,-6,-7,-7,-7,-6,-5,-4,-4,-6,-7,-9,-10,-11,7,8,10,10,9,7,5,5,5,5,4,4,4,5,6,6,6,5,5,4,4,4,5,6,6,6,6,6,7,7,7,6,5,4,4,6,8,10,11,12,11,10,9,10,10,10,9,9,8,7,7,6,7,9,11,14,16,16,15,12,9,6,4,4,5,6,5,4,2,1,1,1,2,3,5,9,13,17,20,20,17,12,6,1,-1,-1
4135,631391.0,5937436.68453892,3.46,0.0,0,8,10,11,12,11,10,9,10,10,10,9,9,8,7,7,6,7,9,11,14,16,16,15,12,9,6,4,4,5,6,5,4,2,1,1,1,2,3,5,9,13,17,20,20,17,12,6,1,-1,-1,1,3,4,3,2,1,-1,-4,-5,-5,-3,-1,-1,-3,-4,-5,-6,-5,-4,-4,-4,-4,-4,-4,-4,-3,-3,-2,-2,-2,-3,-6,-9,-9,-6,-2,1,2,1,0,-1,1,4,6,7,6,4,2,0,-1
4136,633891.0,5937436.68453892,-2.57,0.0,0,1,3,4,3,2,1,-1,-4,-5,-5,-3,-1,-1,-3,-4,-5,-6,-5,-4,-4,-4,-4,-4,-4,-4,-3,-3,-2,-2,-2,-3,-6,-9,-9,-6,-2,1,2,1,0,-1,1,4,6,7,6,4,2,0,-1,0,1,2,3,2,-1,-3,-5,-7,-7,-8,-7,-6,-4,-1,1,2,2,1,-1,-4,-7,-7,-6,-3,-2,-2,-3,-5,-5,-5,-5,-5,-6,-6,-6,-6,-5,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-6,-8
4137,636391.0,5937436.68453892,-2.63,0.0,0,0,1,2,3,2,-1,-3,-5,-7,-7,-8,-7,-6,-4,-1,1,2,2,1,-1,-4,-7,-7,-6,-3,-2,-2,-3,-5,-5,-5,-5,-5,-6,-6,-6,-6,-5,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-6,-8,-11,-12,-12,-10,-7,-4,-2,-2,-2,-1,-1,0,-1,-2,-4,-4,-2,0,3,5,5,4,4,5,7,8,8,6,4,2,2,1,1,0,-1,-2,-4,-6,-7,-8,-8,-8,-9,-8,-6,-3,-1,1,2,2
4138,635866.5,5937448.1845389195,-1.49,0.0,0,-11,-12,-12,-10,-7,-4,-2,-2,-2,-1,-1,0,-1,-2,-4,-4,-2,0,3,5,5,4,4,5,7,8,8,6,4,2,2,1,1,0,-1,-2,-4,-6,-7,-8,-8,-8,-9,-8,-6,-3,-1,1,2,2,2,0,-3,-5,-6,-7,-9,-11,-14,-16,-16,-14,-12,-10,-9,-9,-10,-10,-8,-6,-4,-3,-4,-6,-8,-9,-9,8,10,11,12,11,9,8,7,7,6,5,3,4,5,6,7,7,6,5,4,2,1,1
4139,631791.5,5937473.1845389195,2.87,0.0,0,2,0,-3,-5,-6,-7,-9,-11,-14,-16,-16,-14,-12,-10,-9,-9,-10,-10,-8,-6,-4,-3,-4,-6,-8,-9,-9,8,10,11,12,11,9,8,7,7,6,5,3,4,5,6,7,7,6,5,4,2,1,1,3,4,4,4,5,6,7,7,5,3,1,0,1,4,7,9,10,10,10,10,10,11,11,11,10,9,8,6,6,8,10,14,17,19,18,16,12,8,5,4,4,5,5,4,3,2,2,3,3,4
4140,630741.0,5937486.68453892,4.4,0.0,0,3,4,4,4,5,6,7,7,5,3,1,0,1,4,7,9,10,10,10,10,10,11,11,11,10,9,8,6,6,8,10,14,17,19,18,16,12,8,5,4,4,5,5,4,3,2,2,3,3,4,5,7,10,13,17,20,21,19,15,10,5,4,5,7,9,8,7,5,3,0,-3,-5,-5,-3,-1,-1,-3,-5,-6,-6,-5,-4,-4,-4,-3,-2,-2,-2,-2,-2,-1,0,-1,-3,-6,-10,-10,-7,-3,1
4141,633241.0,5937486.68453892,-0.16,0.0,0,5,7,10,13,17,20,21,19,15,10,5,4,5,7,9,8,7,5,3,0,-3,-5,-5,-3,-1,-1,-3,-5,-6,-6,-5,-4,-4,-4,-3,-2,-2,-2,-2,-2,-1,0,-1,-3,-6,-10,-10,-7,-3,1,2,1,-1,-1,0,3,5,5,5,3,2,0,-1,-1,0,2,2,2,1,-1,-3,-5,-7,-8,-8,-7,-4,-2,0,1,0,0,-2,-5,-7,-7,-6,-3,-2,-2,-4,-5,-6,-5,-4,-4,-4,-5,-6,-6
4142,635741.0,5937486.68453892,-1.68,0.0,0,2,1,-1,-1,0,3,5,5,5,3,2,0,-1,-1,0,2,2,2,1,-1,-3,-5,-7,-8,-8,-7,-4,-2,0,1,0,0,-2,-5,-7,-7,-6,-3,-2,-2,-4,-5,-6,-5,-4,-4,-4,-5,-6,-6,-6,-4,-3,-4,-5,-7,-8,-8,-6,-5,-4,-5,-7,-10,-13,-13,-11,-8,-4,-2,-2,-2,-1,1,2,2,0,-2,-3,-2,0,3,5,5,4,4,5,7,9,9,8,6,4,3,2,2,1,-1,-2,-4
4143,636800.0,5937492.1845389195,-2.47,0.0,0,-6,-4,-3,-4,-5,-7,-8,-8,-6,-5,-4,-5,-7,-10,-13,-13,-11,-8,-4,-2,-2,-2,-1,1,2,2,0,-2,-3,-2,0,3,5,5,4,4,5,7,9,9,8,6,4,3,2,2,1,-1,-2,-4,-5,-6,-6,-7,-9,-10,-11,-9,-6,-3,-1,1,1,0,-2,-4,-6,-7,-8,-10,-13,-16,-17,-16,-13,-10,-10,-10,-11,-12,-11,-9,-7,-4,-3,-3,-5,-7,-7,9,11,13,14,13,11,10,10,10,8,6
4144,632750.0,5937517.1845389195,1.57,0.0,0,-5,-6,-6,-7,-9,-10,-11,-9,-6,-3,-1,1,1,0,-2,-4,-6,-7,-8,-10,-13,-16,-17,-16,-13,-10,-10,-10,-11,-12,-11,-9,-7,-4,-3,-3,-5,-7,-7,9,11,13,14,13,11,10,10,10,8,6,5,5,6,7,7,7,7,6,4,1,0,0,1,2,2,3,4,4,4,4,2,0,-2,-2,-1,1,4,7,8,9,9,9,10,11,11,11,11,10,9,7,7,9,12,15,18,19,18,15,11,7
4145,630141.0,5937536.68453892,5.71,0.0,0,5,5,6,7,7,7,7,6,4,1,0,0,1,2,2,3,4,4,4,4,2,0,-2,-2,-1,1,4,7,8,9,9,9,10,11,11,11,11,10,9,7,7,9,12,15,18,19,18,15,11,7,5,3,3,4,4,4,3,3,4,5,6,7,7,8,10,13,16,19,20,19,16,13,10,9,10,12,13,12,10,7,4,1,-2,-4,-4,-3,-1,-1,-2,-4,-5,-5,-4,-3,-3,-2,-1,0,0,1
4146,632641.0,5937536.68453892,1.45,0.0,0,5,3,3,4,4,4,3,3,4,5,6,7,7,8,10,13,16,19,20,19,16,13,10,9,10,12,13,12,10,7,4,1,-2,-4,-4,-3,-1,-1,-2,-4,-5,-5,-4,-3,-3,-2,-1,0,0,1,0,0,0,1,1,-2,-5,-9,-10,-8,-3,0,2,1,-1,-1,0,2,3,4,3,2,1,0,0,0,1,2,3,3,2,0,-2,-4,-7,-8,-9,-7,-5,-3,-2,-1,-2,-2,-3,-5,-7,-7,-6,-4
4147,635141.0,5937536.68453892,-2.5,0.0,0,0,0,0,1,1,-2,-5,-9,-10,-8,-3,0,2,1,-1,-1,0,2,3,4,3,2,1,0,0,0,1,2,3,3,2,0,-2,-4,-7,-8,-9,-7,-5,-3,-2,-1,-2,-2,-3,-5,-7,-7,-6,-4,-3,-3,-5,-6,-6,-6,-4,-3,-3,-4,-5,-6,-5,-4,-3,-3,-5,-7,-9,-9,-7,-5,-4,-5,-7,-10,-12,-13,-11,-8,-5,-3,-3,-2,-1,1,3,3,2,0,-1,-1,1,3,4,4,3,3,5,7
4148,637641.0,5937536.68453892,-4.32,0.0,0,-3,-3,-5,-6,-6,-6,-4,-3,-3,-4,-5,-6,-5,-4,-3,-3,-5,-7,-9,-9,-7,-5,-4,-5,-7,-10,-12,-13,-11,-8,-5,-3,-3,-2,-1,1,3,3,2,0,-1,-1,1,3,4,4,3,3,5,7,9,10,9,7,5,4,3,2,1,-1,-2,-4,-5,-5,-6,-7,-9,-11,-12,-11,-9,-6,-4,-3,-2,-3,-4,-5,-6,-7,-9,-11,-14,-17,-17,-15,-13,-11,-10,-11,-12,-13,-12,-10,-7,-5,-3,-3,-4,-5
4149,633616.0,5937561.6845389195,0.42,0.0,0,9,10,9,7,5,4,3,2,1,-1,-2,-4,-5,-5,-6,-7,-9,-11,-12,-11,-9,-6,-4,-3,-2,-3,-4,-5,-6,-7,-9,-11,-14,-17,-17,-15,-13,-11,-10,-11,-12,-13,-12,-10,-7,-5,-3,-3,-4,-5,10,12,14,14,14,13,12,12,11,10,9,8,8,8,8,8,7,7,6,4,2,0,0,0,1,2,3,3,3,2,1,0,-1,-2,-2,-1,1,3,5,6,7,7,8,9,10,11,11,11,11,10
4150,629591.0,5937586.68453892,7.57,0.0,0,10,12,14,14,14,13,12,12,11,10,9,8,8,8,8,8,7,7,6,4,2,0,0,0,1,2,3,3,3,2,1,0,-1,-2,-2,-1,1,3,5,6,7,7,8,9,10,11,11,11,11,10,9,9,10,12,14,16,17,16,13,10,7,5,4,3,3,2,2,2,4,7,9,10,10,9,10,11,13,15,17,17,17,16,14,13,13,14,16,16,15,12,9,6,3,0,-3,-3,-2,0,0,-1
4151,632091.0,5937586.68453892,3.83,0.0,0,9,9,10,12,14,16,17,16,13,10,7,5,4,3,3,2,2,2,4,7,9,10,10,9,10,11,13,15,17,17,17,16,14,13,13,14,16,16,15,12,9,6,3,0,-3,-3,-2,0,0,-1,-3,-5,-5,-4,-2,-1,0,0,1,2,2,2,2,2,2,1,-1,-4,-7,-8,-7,-4,-1,0,1,0,0,0,1,1,1,1,0,0,1,1,2,2,3,3,2,1,0,-2,-4,-6,-8,-8,-7,-5
4152,634591.0,5937586.68453892,-2.93,0.0,0,-3,-5,-5,-4,-2,-1,0,0,1,2,2,2,2,2,2,1,-1,-4,-7,-8,-7,-4,-1,0,1,0,0,0,1,1,1,1,0,0,1,1,2,2,3,3,2,1,0,-2,-4,-6,-8,-8,-7,-5,-3,-3,-3,-4,-4,-5,-5,-6,-7,-7,-6,-5,-5,-6,-7,-7,-6,-5,-3,-2,-2,-4,-5,-5,-4,-3,-3,-4,-6,-8,-8,-7,-5,-4,-5,-7,-9,-11,-11,-10,-8,-6,-4,-4,-3,-1,1,3,4,3
4153,637091.0,5937586.68453892,-4.14,0.0,0,-3,-3,-3,-4,-4,-5,-5,-6,-7,-7,-6,-5,-5,-6,-7,-7,-6,-5,-3,-2,-2,-4,-5,-5,-4,-3,-3,-4,-6,-8,-8,-7,-5,-4,-5,-7,-9,-11,-11,-10,-8,-6,-4,-4,-3,-1,1,3,4,3,2,1,1,1,1,2,2,2,3,5,7,8,9,8,7,6,5,4,3,1,-1,-2,-3,-4,-4,-5,-6,-8,-11,-12,-12,-11,-10,-8,-7,-5,-4,-4,-5,-7,-8,-10,-12,-15,-16,-16,-14,-13,-12,-12
4154,634501.5,5937606.1845389195,-0.19,0.0,0,2,1,1,1,1,2,2,2,3,5,7,8,9,8,7,6,5,4,3,1,-1,-2,-3,-4,-4,-5,-6,-8,-11,-12,-12,-11,-10,-8,-7,-5,-4,-4,-5,-7,-8,-10,-12,-15,-16,-16,-14,-13,-12,-12,-13,-13,-12,-11,-9,-8,-6,-4,-4,-4,-4,10,12,14,15,15,15,14,13,12,12,11,11,11,10,9,8,8,8,8,6,4,2,1,1,2,4,4,4,2,0,-1,-2,-2,-1,-1,0,2,3,4
4155,630476.5,5937631.1845389195,6.68,0.0,0,-13,-13,-12,-11,-9,-8,-6,-4,-4,-4,-4,10,12,14,15,15,15,14,13,12,12,11,11,11,10,9,8,8,8,8,6,4,2,1,1,2,4,4,4,2,0,-1,-2,-2,-1,-1,0,2,3,4,5,6,6,7,7,8,9,10,11,11,10,10,10,10,11,12,13,13,12,11,9,7,6,5,4,2,1,0,1,4,9,13,14,13,11,11,12,14,15,15,14,13,13,14,14,15,16,17,18,16
4156,631541.0,5937636.68453892,5.54,0.0,0,5,6,6,7,7,8,9,10,11,11,10,10,10,10,11,12,13,13,12,11,9,7,6,5,4,2,1,0,1,4,9,13,14,13,11,11,12,14,15,15,14,13,13,14,14,15,16,17,18,16,14,11,8,6,4,2,0,1,2,2,1,-2,-4,-4,-2,0,1,1,1,2,2,2,2,2,2,2,2,0,-2,-4,-6,-7,-5,-3,0,1,2,2,1,0,0,-1,-1,-1,0,1,2,3,3,3
4157,634041.0,5937636.68453892,-2.05,0.0,0,14,11,8,6,4,2,0,1,2,2,1,-2,-4,-4,-2,0,1,1,1,2,2,2,2,2,2,2,2,0,-2,-4,-6,-7,-5,-3,0,1,2,2,1,0,0,-1,-1,-1,0,1,2,3,3,3,2,1,0,-1,-3,-5,-6,-7,-7,-6,-4,-3,-3,-4,-5,-6,-6,-6,-6,-7,-7,-8,-8,-8,-8,-8,-8,-7,-5,-3,-2,-1,-3,-4,-5,-4,-4,-3,-4,-5,-6,-6,-5,-5,-5,-6,-7,-8,-8,-8
4158,636541.0,5937636.68453892,-3.38,0.0,0,2,1,0,-1,-3,-5,-6,-7,-7,-6,-4,-3,-3,-4,-5,-6,-6,-6,-6,-7,-7,-8,-8,-8,-8,-8,-8,-7,-5,-3,-2,-1,-3,-4,-5,-4,-4,-3,-4,-5,-6,-6,-5,-5,-5,-6,-7,-8,-8,-8,-8,-8,-7,-5,-4,-3,-2,1,3,3,3,3,2,2,0,0,-1,0,1,3,5,6,6,6,5,5,5,6,5,3,1,-1,-2,-3,-3,-3,-4,-5,-7,-8,-10,-11,-12,-12,-11,-10,-7,-5,-4,-5
4159,635271.0,5937651.1845389195,-0.35,0.0,0,-8,-8,-7,-5,-4,-3,-2,1,3,3,3,3,2,2,0,0,-1,0,1,3,5,6,6,6,5,5,5,6,5,3,1,-1,-2,-3,-3,-3,-4,-5,-7,-8,-10,-11,-12,-12,-11,-10,-7,-5,-4,-5,-7,-9,-11,-13,-15,-15,-14,-13,-12,-13,-13,-13,-13,-11,-10,-9,-8,-7,-6,-6,-5,10,12,13,14,15,15,14,13,12,12,12,12,12,12,10,9,9,9,10,9,7,5,3,3,5,6,6,4,2
4160,631271.0,5937676.1845389195,4.0,0.0,0,-7,-9,-11,-13,-15,-15,-14,-13,-12,-13,-13,-13,-13,-11,-10,-9,-8,-7,-6,-6,-5,10,12,13,14,15,15,14,13,12,12,12,12,12,12,10,9,9,9,10,9,7,5,3,3,5,6,6,4,2,0,-2,-2,-1,0,2,3,3,4,4,5,5,5,5,6,6,8,9,10,11,10,10,9,9,9,9,9,9,9,8,7,7,6,6,4,2,0,0,1,5,10,14,16,15,13,12,14,15,15,14
4161,631041.0,5937686.68453892,5.83,0.0,0,0,-2,-2,-1,0,2,3,3,4,4,5,5,5,5,6,6,8,9,10,11,10,10,9,9,9,9,9,9,9,8,7,7,6,6,4,2,0,0,1,5,10,14,16,15,13,12,14,15,15,14,11,10,10,11,13,14,16,17,18,17,15,13,11,10,8,7,5,4,4,4,2,0,-2,-2,-1,1,2,3,2,2,2,2,3,3,3,3,2,1,-1,-3,-4,-5,-5,-3,0,2,4,4,2,0
4162,633541.0,5937686.68453892,0.4,0.0,0,11,10,10,11,13,14,16,17,18,17,15,13,11,10,8,7,5,4,4,4,2,0,-2,-2,-1,1,2,3,2,2,2,2,3,3,3,3,2,1,-1,-3,-4,-5,-5,-3,0,2,4,4,2,0,-2,-3,-2,-2,0,1,3,4,3,3,1,0,-2,-3,-4,-5,-6,-6,-5,-4,-2,-2,-3,-4,-6,-7,-7,-6,-6,-7,-8,-10,-10,-10,-9,-9,-9,-8,-6,-4,-2,-1,-2,-4,-5,-5,-4,-4,-3,-3
4163,636041.0,5937686.68453892,-2.65,0.0,0,-2,-3,-2,-2,0,1,3,4,3,3,1,0,-2,-3,-4,-5,-6,-6,-5,-4,-2,-2,-3,-4,-6,-7,-7,-6,-6,-7,-8,-10,-10,-10,-9,-9,-9,-8,-6,-4,-2,-1,-2,-4,-5,-5,-4,-4,-3,-3,-4,-4,-4,-4,-5,-6,-7,-7,-6,-6,-6,-7,-6,-5,-4,-3,-2,-1,1,2,2,2,2,1,-1,-2,-3,-1,1,3,5,5,4,3,2,2,3,4,4,2,0,-1,-2,-2,-2,-2,-2,-3,-4,-6
4164,635951.0,5937696.6845389195,-1.32,0.0,0,-4,-4,-4,-4,-5,-6,-7,-7,-6,-6,-6,-7,-6,-5,-4,-3,-2,-1,1,2,2,2,2,1,-1,-2,-3,-1,1,3,5,5,4,3,2,2,3,4,4,2,0,-1,-2,-2,-2,-2,-2,-3,-4,-6,-7,-9,-11,-12,-12,-11,-9,-6,-4,-4,-6,-10,-12,-14,-14,-13,-12,-11,-12,-13,-14,-13,-12,-10,-9,-9,-9,-8,-8,-8,11,12,13,14,14,14,13,12,11,11,11,12,12,12,11,11,11,12,12,11
4165,631976.0,5937721.6845389195,2.2,0.0,0,-7,-9,-11,-12,-12,-11,-9,-6,-4,-4,-6,-10,-12,-14,-14,-13,-12,-11,-12,-13,-14,-13,-12,-10,-9,-9,-9,-8,-8,-8,11,12,13,14,14,14,13,12,11,11,11,12,12,12,11,11,11,12,12,11,9,7,6,6,7,8,7,5,3,1,0,0,1,2,3,5,5,6,7,7,7,6,5,4,4,5,7,9,10,10,10,9,9,8,7,6,6,6,6,6,6,6,6,5,3,1,1,3,6,10
4166,630591.0,5937736.68453892,6.76,0.0,0,9,7,6,6,7,8,7,5,3,1,0,0,1,2,3,5,5,6,7,7,7,6,5,4,4,5,7,9,10,10,10,9,9,8,7,6,6,6,6,6,6,6,6,5,3,1,1,3,6,10,13,15,14,13,13,15,16,16,13,10,8,7,8,10,12,14,16,18,17,16,14,13,12,12,11,9,8,7,5,4,1,0,0,1,3,4,3,2,1,2,3,4,4,4,3,2,1,0,-1,-2
4167,633091.0,5937736.68453892,2.3,0.0,0,13,15,14,13,13,15,16,16,13,10,8,7,8,10,12,14,16,18,17,16,14,13,12,12,11,9,8,7,5,4,1,0,0,1,3,4,3,2,1,2,3,4,4,4,3,2,1,0,-1,-2,-3,-2,-1,1,4,5,5,3,0,-2,-3,-2,-1,1,3,4,4,3,2,0,-2,-4,-5,-5,-5,-5,-5,-4,-3,-2,-1,-2,-4,-6,-7,-7,-6,-6,-7,-9,-12,-13,-12,-11,-10,-9,-8,-7,-5,-3
4168,635591.0,5937736.68453892,-2.65,0.0,0,-3,-2,-1,1,4,5,5,3,0,-2,-3,-2,-1,1,3,4,4,3,2,0,-2,-4,-5,-5,-5,-5,-5,-4,-3,-2,-1,-2,-4,-6,-7,-7,-6,-6,-7,-9,-12,-13,-12,-11,-10,-9,-8,-7,-5,-3,-2,-3,-4,-5,-5,-5,-4,-3,-3,-2,-2,-2,-3,-4,-5,-6,-6,-6,-5,-5,-5,-5,-4,-3,-3,-2,-2,-2,-1,0,1,1,-1,-3,-4,-3,-1,1,3,4,3,2,0,-1,-1,0,2,2,1,0
4169,636543.0,5937742.6845389195,-2.44,0.0,0,-2,-3,-4,-5,-5,-5,-4,-3,-3,-2,-2,-2,-3,-4,-5,-6,-6,-6,-5,-5,-5,-5,-4,-3,-3,-2,-2,-2,-1,0,1,1,-1,-3,-4,-3,-1,1,3,4,3,2,0,-1,-1,0,2,2,1,0,-1,-1,0,1,1,1,0,-2,-4,-5,-7,-9,-11,-11,-10,-8,-5,-4,-5,-7,-10,-12,-13,-13,-12,-11,-10,-10,-11,-12,-12,-11,-9,-9,-9,-9,-9,-9,12,13,14,14,13,12,11,10,9,9,9,9
4170,632593.0,5937767.684538921,2.16,0.0,0,-1,-1,0,1,1,1,0,-2,-4,-5,-7,-9,-11,-11,-10,-8,-5,-4,-5,-7,-10,-12,-13,-13,-12,-11,-10,-10,-11,-12,-12,-11,-9,-9,-9,-9,-9,-9,12,13,14,14,13,12,11,10,9,9,9,9,10,10,11,12,13,13,13,12,10,9,9,9,10,9,7,5,4,3,3,3,3,4,5,6,8,9,10,10,9,6,4,2,2,3,5,7,9,10,10,10,9,7,5,4,4,4,4,5,5,5
4171,630191.0,5937786.684538921,7.86,0.0,0,10,10,11,12,13,13,13,12,10,9,9,9,10,9,7,5,4,3,3,3,3,4,5,6,8,9,10,10,9,6,4,2,2,3,5,7,9,10,10,10,9,7,5,4,4,4,4,5,5,5,5,5,4,4,4,6,7,9,11,11,12,13,14,16,17,15,13,9,6,5,6,7,10,13,15,17,17,16,14,13,13,13,13,11,10,8,6,3,2,1,2,3,4,4,3,2,1,3,5,6
4172,632691.0,5937786.684538921,3.62,0.0,0,5,5,4,4,4,6,7,9,11,11,12,13,14,16,17,15,13,9,6,5,6,7,10,13,15,17,17,16,14,13,13,13,13,11,10,8,6,3,2,1,2,3,4,4,3,2,1,3,5,6,6,5,3,1,1,1,1,1,2,2,3,4,6,7,6,4,1,-1,-2,-1,1,3,4,5,4,3,1,-1,-3,-5,-6,-6,-6,-6,-5,-4,-3,-2,-2,-3,-5,-6,-7,-7,-6,-6,-7,-11,-14,-15
4173,635191.0,5937786.684538921,-2.5,0.0,0,6,5,3,1,1,1,1,1,2,2,3,4,6,7,6,4,1,-1,-2,-1,1,3,4,5,4,3,1,-1,-3,-5,-6,-6,-6,-6,-5,-4,-3,-2,-2,-3,-5,-6,-7,-7,-6,-6,-7,-11,-14,-15,-14,-12,-10,-9,-8,-7,-6,-5,-4,-4,-5,-5,-5,-4,-4,-3,-3,-2,-1,-1,-1,-3,-5,-6,-7,-6,-5,-5,-5,-4,-2,-1,-1,-2,-4,-5,-4,-2,-1,-1,-2,-4,-4,-3,0,3,4,3,1,-1
4174,637175.0,5937788.684538921,-3.93,0.0,0,-14,-12,-10,-9,-8,-7,-6,-5,-4,-4,-5,-5,-5,-4,-4,-3,-3,-2,-1,-1,-1,-3,-5,-6,-7,-6,-5,-5,-5,-4,-2,-1,-1,-2,-4,-5,-4,-2,-1,-1,-2,-4,-4,-3,0,3,4,3,1,-1,-3,-5,-4,-3,-1,-1,-1,-1,-1,0,1,3,3,3,2,-1,-3,-5,-6,-7,-8,-8,-7,-6,-5,-4,-6,-8,-10,-11,-12,-12,-12,-11,-10,-9,-9,-10,-10,-9,-9,-9,-9,-10,-10,-10,14,14,14,14
